Templates,label
"File <*>/pydevd.py, line 1741, in <module> main() File <*>/pydevd.py, line 1735, in main globals = debugger.run(setup['file'], None, None, is_module) File <*>/pydevd.py, line 1135, in run pydev_imports.execfile(file, globals, locals) # execute the script File <*>/_pydev_execfile.py, line 18, in execfile exec(compile(contents+""\n"", file, 'exec'), glob, loc) File <*>/MnistTrainer.py, line 100, in <module> main() File <*>/MnistTrainer.py, line 92, in main mnist_trainer.train(train_steps=100, log_interval=1, save_interval=1) File <*>/MnistTrainer.py, line 56, in train self.save_models(output_folder_path, i + 1) File <*>/MnistTrainer.py, line 69, in save_models os.path.join(output_folder_path, 'discriminator_model_{0}.h5'.format(iteration_no))) File <*>python3.6/site-packages/keras/engine/network.py, line 1090, in save save_model(self, filepath, overwrite, include_optimizer) File <*>python3.6/site-packages/keras/engine/saving.py, line 382, in save_model _serialize_model(model, f, include_optimizer) File <*>python3.6/site-packages/keras/engine/saving.py, line 83, in _serialize_model model_config['config'] = model.get_config() File <*>python3.6/site-packages/keras/engine/sequential.py, line 278, in get_config 'config': layer.get_config() File <*>python3.6/site-packages/keras/layers/convolutional.py, line 493, in get_config config = super(Conv2D, self).get_config() File <*>python3.6/site-packages/keras/layers/convolutional.py, line 226, in get_config 'activation': activations.serialize(self.activation), File <*>python3.6/site-packages/keras/activations.py, line 176, in serialize return activation.__name__ AttributeError: 'LeakyReLU' object has no attribute '__name__'",0
"File <*>/train.py, line 107, in <module> callbacks=[Saver(save_every), Evaluation(evaluate_every)]) File <*>/site-packages/keras/engine/training.py, line 1039, in fit validation_steps=validation_steps) File <*>/site-packages/keras/engine/training_arrays.py, line 204, in fit_loop callbacks.on_batch_end(batch_index, batch_logs) File <*>/site-packages/keras/callbacks.py, line 115, in on_batch_end callback.on_batch_end(batch, logs) File <*>/train.py, line 83, in on_batch_end self.model.save(name) File <*>/site-packages/keras/engine/network.py, line 1090, in save save_model(self, filepath, overwrite, include_optimizer) File <*>/site-packages/keras/engine/saving.py, line 382, in save_model _serialize_model(model, f, include_optimizer) File <*>/site-packages/keras/engine/saving.py, line 83, in _serialize_model model_config['config'] = model.get_config() File <*>/site-packages/keras/engine/network.py, line 931, in get_config return copy.deepcopy(config) File <*>/copy.py, line 150, in deepcopy y = copier(x, memo) File <*>/copy.py, line 240, in _deepcopy_dict y[deepcopy(key, memo)] = deepcopy(value, memo) File <*>/copy.py, line 215, in _deepcopy_list append(deepcopy(a, memo)) File <*>/copy.py, line 220, in _deepcopy_tuple y = [deepcopy(a, memo) for a in x] File <*>/copy.py, line 220, in <listcomp> y = [deepcopy(a, memo) for a in x] File <*>/copy.py, line 180, in deepcopy y = _reconstruct(x, memo, *rv) File <*>/copy.py, line 280, in _reconstruct state = deepcopy(state, memo) File <*>/copy.py, line 169, in deepcopy rv = reductor(4) TypeError: can't pickle _thread.RLock objects",0
"File <stdin>, line 1, in <module> [CODE] RuntimeError: Could not infer dtype of generator",0
"File <*>/min_working_example.py, line 37, in <module> model.fit(data_generator) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 880, in fit validation_steps=validation_steps) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 310, in model_iteration ins_batch = slice_arrays(ins[:-1], batch_ids) + [ins[-1]] File <*>python3.6/site-packages/tensorflow/python/keras/utils/generic_utils.py, line 526, in slice_arrays return [None if x is None else x[start] for x in arrays] File <*>python3.6/site-packages/tensorflow/python/keras/utils/generic_utils.py, line 526, in <listcomp> return [None if x is None else x[start] for x in arrays] File <*>python3.6/site-packages/tensorflow/python/ops/array_ops.py, line 654, in _slice_helper name=name) File <*>python3.6/site-packages/tensorflow/python/ops/array_ops.py, line 820, in strided_slice shrink_axis_mask=shrink_axis_mask) File <*>python3.6/site-packages/tensorflow/python/ops/gen_array_ops.py, line 9334, in strided_slice _six.raise_from(_core._status_to_exception(e.code, message), None) File <string>, line 3, in raise_from [CODE] tensorflow.python.framework.errors_impl.InvalidArgumentError: Attr shrink_axis_mask has value 4294967295 out of range for an int32 [Op:StridedSlice] name: strided_slice/",0
"File <*>/min_working_example.py, line 37, in <module> model.fit(data_generator) File <*>python3.7/site-packages/tensorflow/python/keras/engine/training.py, line 873, in fit steps_name='steps_per_epoch') File <*>python3.7/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 352, in model_iteration batch_outs = f(ins_batch) File <*>python3.7/site-packages/tensorflow/python/keras/backend.py, line 3217, in __call__ outputs = self._graph_fn(*converted_inputs) File <*>python3.7/site-packages/tensorflow/python/eager/function.py, line 558, in __call__ return self._call_flat(args) File <*>python3.7/site-packages/tensorflow/python/eager/function.py, line 627, in _call_flat outputs = self._inference_function.call(ctx, args) File <*>python3.7/site-packages/tensorflow/python/eager/function.py, line 397, in call (len(args), len(list(self.signature.input_arg)))) ValueError: Arguments and signature arguments do not match: 21 23",0
"File <*>/min_working_example.py, line 37, in <module> model.fit_generator(data_generator) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 1426, in fit_generator initial_epoch=initial_epoch) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_generator.py, line 115, in model_iteration shuffle=shuffle) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_generator.py, line 377, in convert_to_generator_like num_samples = int(nest.flatten(data)[0].shape[0]) TypeError: __int__ returned non-int (type NoneType)",0
"File <*>/min_working_example.py, line 37, in <module> model.fit_generator(data_generator) File <*>python3.7/site-packages/tensorflow/python/keras/engine/training.py, line 1515, in fit_generator steps_name='steps_per_epoch') File <*>python3.7/site-packages/tensorflow/python/keras/engine/training_generator.py, line 140, in model_iteration shuffle=shuffle) File <*>python3.7/site-packages/tensorflow/python/keras/engine/training_generator.py, line 477, in convert_to_generator_like raise ValueError('You must specify `batch_size`') ValueError: You must specify `batch_size`",0
"File pretrain_lm.py, line 7, in <module> import fastai File <*>python3.7/site-packages/fastai/__init__.py, line 1, in <module> from .basic_train import * File <*>python3.7/site-packages/fastai/basic_train.py, line 2, in <module> from .torch_core import * File <*>python3.7/site-packages/fastai/torch_core.py, line 2, in <module> from .imports.torch import * File <*>python3.7/site-packages/fastai/imports/__init__.py, line 2, in <module> from .torch import * File <*>python3.7/site-packages/fastai/imports/torch.py, line 1, in <module> import torch, torch.nn.functional as F File <*>python3.7/site-packages/torch/__init__.py, line 84, in <module> from torch._C import * ImportError: libtorch_python.so: cannot open shared object file: No such file or directory",0
"File <*>/train.py, line 184, in <module> tf.app.run() File <*>python3.6/site-packages/tensorflow/python/platform/app.py, line 125, in run _sys.exit(main(argv)) File <*>python3.6/site-packages/tensorflow/python/util/deprecation.py, line 324, in new_func return func(*args, **kwargs) File <*>/train.py, line 180, in main graph_hook_fn=graph_rewriter_fn) File <*>/trainer.py, line 416, in train saver=saver) File <*>python3.6/site-packages/tensorflow/contrib/slim/python/slim/learning.py, line 785, in train ignore_live_threads=ignore_live_threads) File <*>python3.6/site-packages/tensorflow/python/training/supervisor.py, line 832, in stop ignore_live_threads=ignore_live_threads) File <*>python3.6/site-packages/tensorflow/python/training/coordinator.py, line 389, in join six.reraise(*self._exc_info_to_raise) File <*>python3.6/site-packages/six.py, line 693, in reraise raise value File <*>python3.6/site-packages/tensorflow/python/training/queue_runner_impl.py, line 257, in _run enqueue_callable() File <*>python3.6/site-packages/tensorflow/python/client/session.py, line 1257, in _single_operation_run self._call_tf_sessionrun(None, {}, [], target_list, None) File <*>python3.6/site-packages/tensorflow/python/client/session.py, line 1407, in _call_tf_sessionrun run_metadata) tensorflow.python.framework.errors_impl.ResourceExhaustedError: OOM when allocating tensor with shape[15,1,1755,2777,3] and type float on /job:localhost/replica:0/task:0/device:CPU:0 by allocator cpu [[{{node batch}}]]",0
"File <*>/main.py, line 182, in <module> batch_size=128, epochs=1) File <*>/site-packages/tensorflow/python/keras/engine/training.py, line 880, in fit validation_steps=validation_steps) File <*>/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 329, in model_iteration batch_outs = f(ins_batch) File <*>/site-packages/tensorflow/python/keras/backend.py, line 3076, in __call__ run_metadata=self.run_metadata) File <*>/site-packages/tensorflow/python/client/session.py, line 1439, in __call__ run_metadata_ptr) File <*>/site-packages/tensorflow/python/framework/errors_impl.py, line 528, in __exit__ c_api.TF_GetCode(self.status.status)) tensorflow.python.framework.errors_impl.InvalidArgumentError: Incompatible shapes: [10,2] vs. [10] [[{{node metrics/acc/Equal}}]] [[{{node loss/mul}}]]",0
"File <*>/vis.py, line 28, in <module> from deeplab import common ModuleNotFoundError: No module named 'deeplab'",0
"File <*>python3.7/site-packages/conda/exceptions.py, line 819, in __call__ return func(*args, **kwargs) File <*>python3.7/site-packages/conda/cli/main.py, line 78, in _main exit_code = do_call(args, p) File <*>python3.7/site-packages/conda/cli/conda_argparse.py, line 77, in do_call exit_code = getattr(module, func_name)(args, parser) File <*>python3.7/site-packages/conda/cli/main_update.py, line 14, in execute install(args, parser, 'update') File <*>python3.7/site-packages/conda/cli/install.py, line 253, in install handle_txn(unlink_link_transaction, prefix, args, newenv) File <*>python3.7/site-packages/conda/cli/install.py, line 282, in handle_txn unlink_link_transaction.execute() File <*>python3.7/site-packages/conda/core/link.py, line 223, in execute self.verify() File <*>python3.7/site-packages/conda/common/io.py, line 46, in decorated return f(*args, **kwds) File <*>python3.7/site-packages/conda/core/link.py, line 200, in verify self.prepare() File <*>python3.7/site-packages/conda/core/link.py, line 192, in prepare stp.remove_specs, stp.update_specs) File <*>python3.7/site-packages/conda/core/link.py, line 282, in _prepare mkdir_p(transaction_context['temp_dir']) File <*>python3.7/site-packages/conda/gateways/disk/__init__.py, line 60, in mkdir_p makedirs(path) File <*>python3.7/os.py, line 221, in makedirs mkdir(name, mode) PermissionError: [Errno 13] Permission denied: '/usr/share/anaconda3/.condatmp'",0
"File <stdin>, line 1, in <module> [CODE] ImportError: cannot import name 'estimator' from 'tensorflow' (/home/cjs/.conda/envs/my-env/lib/python3.7/site-packages/tensorflow/__init__.py)",0
"File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import * File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 28, in <module> _pywrap_tensorflow_internal = swig_import_helper() File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description) File <*>python3.7/imp.py, line 242, in load_module return load_dynamic(name, filename, file) File <*>python3.7/imp.py, line 342, in load_dynamic return _load(spec) ImportError: /usr/lib/libcublas.so.10.0: version `libcublas.so.10.0' not found (required by /home/techievin/.local/lib/python3.7/site-packages/tensorflow/python/_pywrap_tensorflow_internal.so)",0
"File <*>/site-packages/tensorflow/python/framework/tensor_util.py, line 527, in make_tensor_proto str_values = [compat.as_bytes(x) for x in proto_values] File <*>/site-packages/tensorflow/python/framework/tensor_util.py, line 527, in <listcomp> str_values = [compat.as_bytes(x) for x in proto_values] File <*>/site-packages/tensorflow/python/util/compat.py, line 61, in as_bytes (bytes_or_text,)) TypeError: Expected binary or unicode string, got Dimension(4)",0
"File <*>/extra_classes.py, line 31, in <module> model_out = MyLayer(2)(model_in) File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 746, in __call__ self.build(input_shapes) File <*>/extra_classes.py, line 20, in build trainable=True) File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 609, in add_weight aggregation=aggregation) File <*>/site-packages/tensorflow/python/training/checkpointable/base.py, line 639, in _add_variable_with_custom_getter **kwargs_for_getter) File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 1977, in make_variable aggregation=aggregation) File <*>/site-packages/tensorflow/python/ops/variables.py, line 183, in __call__ return cls._variable_v1_call(*args, **kwargs) File <*>/site-packages/tensorflow/python/ops/variables.py, line 146, in _variable_v1_call aggregation=aggregation) File <*>/site-packages/tensorflow/python/ops/variables.py, line 125, in <lambda> previous_getter = lambda **kwargs: default_variable_creator(None, **kwargs) File <*>/site-packages/tensorflow/python/ops/variable_scope.py, line 2437, in default_variable_creator import_scope=import_scope) File <*>/site-packages/tensorflow/python/ops/variables.py, line 187, in __call__ return super(VariableMetaclass, cls).__call__(*args, **kwargs) File <*>/site-packages/tensorflow/python/ops/resource_variable_ops.py, line 297, in __init__ constraint=constraint) File <*>/site-packages/tensorflow/python/ops/resource_variable_ops.py, line 409, in _init_from_args initial_value() if init_from_fn else initial_value, File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 1959, in <lambda> shape, dtype=dtype, partition_info=partition_info) File <*>/site-packages/tensorflow/python/ops/init_ops.py, line 255, in __call__ shape, self.minval, self.maxval, dtype, seed=self.seed) File <*>/site-packages/tensorflow/python/ops/random_ops.py, line 235, in random_uniform shape = _ShapeTensor(shape) File <*>/site-packages/tensorflow/python/ops/random_ops.py, line 44, in _ShapeTensor return ops.convert_to_tensor(shape, dtype=dtype, name=""shape"") File <*>/site-packages/tensorflow/python/framework/ops.py, line 1050, in convert_to_tensor as_ref=False) File <*>/site-packages/tensorflow/python/framework/ops.py, line 1146, in internal_convert_to_tensor ret = conversion_func(value, dtype=dtype, name=name, as_ref=as_ref) File <*>/site-packages/tensorflow/python/framework/constant_op.py, line 229, in _constant_tensor_conversion_function return constant(v, dtype=dtype, name=name) File <*>/site-packages/tensorflow/python/framework/constant_op.py, line 208, in constant value, dtype=dtype, shape=shape, verify_shape=verify_shape)) File <*>/site-packages/tensorflow/python/framework/tensor_util.py, line 531, in make_tensor_proto ""supported type."" % (type(values), values)) TypeError: Failed to convert object of type <class 'tuple'> to Tensor. Contents: (Dimension(4), 2). Consider casting elements to a supported type.",0
"File classifier_model.py, line 115, in <module> model.fit_generator(generator.flow(train_images, train_labels, batch_size=BATCH_SIZE), epochs=num_epochs) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 1426, in fit_generator initial_epoch=initial_epoch) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_generator.py, line 191, in model_iteration batch_outs = batch_function(*batch_data) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 1191, in train_on_batch outputs = self._fit_function(ins) # pylint: disable=not-callable File <*>python3.6/site-packages/tensorflow/python/keras/backend.py, line 3076, in __call__ run_metadata=self.run_metadata) File <*>python3.6/site-packages/tensorflow/python/client/session.py, line 1439, in __call__ run_metadata_ptr) File <*>python3.6/site-packages/tensorflow/python/framework/errors_impl.py, line 528, in __exit__ c_api.TF_GetCode(self.status.status)) tensorflow.python.framework.errors_impl.InvalidArgumentError: logits and labels must have the same first dimension, got logits shape [1,7] and labels shape [7] [[{{node loss/dense_1_loss/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits}}]]",0
"File <*>/site-packages/tensorflow/python/client/session.py, line 1334, in _do_call return fn(*args) File <*>/site-packages/tensorflow/python/client/session.py, line 1319, in _run_fn options, feed_dict, fetch_list, target_list, run_metadata) File <*>/site-packages/tensorflow/python/client/session.py, line 1407, in _call_tf_sessionrun run_metadata) tensorflow.python.framework.errors_impl.ResourceExhaustedError: OOM when allocating tensor with shape[51200,2304] and type float on /job:localhost/replica:0/task:0/device:GPU:0 by allocator GPU_0_bfc [[{{node model/h0/attn/c_attn/MatMul}}]]",0
"File <*>python3.5/dist-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import * File <*>python3.5/dist-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 28, in <module> _pywrap_tensorflow_internal = swig_import_helper() File <*>python3.5/dist-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description) File <*>python3.5/imp.py, line 242, in load_module return load_dynamic(name, filename, file) File <*>python3.5/imp.py, line 342, in load_dynamic return _load(spec) ImportError: /usr/lib/aarch64-linux-gnu/libstdc++.so.6: version `GLIBCXX_3.4.22' not found (required by /usr/local/lib/python3.5/dist-packages/tensorflow/python/_pywrap_tensorflow_internal.so)",0
"File TestServe.py, line 62, in <module> ts.train() File TestServe.py, line 56, in train epochs=2, verbose=1, callbacks=callbacks, steps_per_epoch=20) #The steps_per_epoch is typically samples_per_epoch / batch_size File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 880, in fit validation_steps=validation_steps) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 364, in model_iteration validation_in_fit=True) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 202, in model_iteration steps_per_epoch) File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 76, in _get_num_samples_or_steps 'steps_per_epoch') File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_utils.py, line 230, in check_num_samples if check_steps_argument(ins, steps, steps_name): File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_utils.py, line 960, in check_steps_argument input_type=input_type_str, steps_name=steps_name)) ValueError: When using data tensors as input to a model, you should specify the `steps_per_epoch` argument.",0
"File <*>/mnist.py, line 69, in <module> train(epoch) File <*>/mnist.py, line 60, in train loss = criterion(out, target) File <*>python3.6/site-packages/torch/nn/modules/module.py, line 493, in __call__ result = self.forward(*input, **kwargs) File <*>python3.6/site-packages/torch/nn/modules/loss.py, line 942, in forward ignore_index=self.ignore_index, reduction=self.reduction) File <*>python3.6/site-packages/torch/nn/functional.py, line 2056, in cross_entropy return nll_loss(log_softmax(input, 1), target, weight, None, ignore_index, None, reduction) File <*>python3.6/site-packages/torch/nn/functional.py, line 1869, in nll_loss .format(input.size(0), target.size(0))) ValueError: Expected input batch_size (12) to match target batch_size (64).",0
"File <*>/pydevd.py, line 1758, in <module> main() File <*>/pydevd.py, line 1752, in main globals = debugger.run(setup['file'], None, None, is_module) File <*>/pydevd.py, line 1147, in run pydev_imports.execfile(file, globals, locals) # execute the script File <*>/_pydev_execfile.py, line 18, in execfile exec(compile(contents+""\n"", file, 'exec'), glob, loc) File <*>/deep_test_conv1d.py, line 231, in <module> main() File <*>/deep_test_conv1d.py, line 149, in main for i, (images, labels) in enumerate(train_loader): File <*>/site-packages/torch/utils/data/dataloader.py, line 615, in __next__ batch = self.collate_fn([self.dataset[i] for i in indices]) File <*>/site-packages/torch/utils/data/dataloader.py, line 615, in <listcomp> batch = self.collate_fn([self.dataset[i] for i in indices]) File <*>/deep_test_conv1d.py, line 102, in __getitem__ return self.transform(self.features[index]), self.transform(self.classes[index]) File <*>/site-packages/torchvision/transforms/transforms.py, line 60, in __call__ img = t(img) File <*>/site-packages/torchvision/transforms/transforms.py, line 91, in __call__ return F.to_tensor(pic) File <*>/site-packages/torchvision/transforms/functional.py, line 50, in to_tensor raise TypeError('pic should be PIL Image or ndarray. Got {}'.format(type(pic))) TypeError: pic should be PIL Image or ndarray. Got <class 'numpy.ndarray'>",0
"File <*>/toco, line 11, in <module> sys.exit(main()) File <*>python2.7/site-packages/tensorflow/lite/python/tflite_convert.py, line 503, in main app.run(main=run_main, argv=sys.argv[:1]) File <*>python2.7/site-packages/tensorflow/python/platform/app.py, line 40, in run _run(main=main, argv=argv, flags_parser=_parse_flags_tolerate_undef) File <*>python2.7/site-packages/absl/app.py, line 300, in run _run_main(main, args) File <*>python2.7/site-packages/absl/app.py, line 251, in _run_main sys.exit(main(argv)) File <*>python2.7/site-packages/tensorflow/lite/python/tflite_convert.py, line 499, in run_main _convert_tf1_model(tflite_flags) File <*>python2.7/site-packages/tensorflow/lite/python/tflite_convert.py, line 124, in _convert_tf1_model converter = _get_toco_converter(flags) File <*>python2.7/site-packages/tensorflow/lite/python/tflite_convert.py, line 111, in _get_toco_converter return converter_fn(**converter_kwargs) File <*>python2.7/site-packages/tensorflow/lite/python/lite.py, line 628, in from_frozen_graph _import_graph_def(graph_def, name="""") File <*>python2.7/site-packages/tensorflow/python/util/deprecation.py, line 507, in new_func return func(*args, **kwargs) File <*>python2.7/site-packages/tensorflow/python/framework/importer.py, line 431, in import_graph_def raise ValueError(str(e)) ValueError: Input 0 of node dense_1/weights_quant/AssignMinLast was passed float from dense_1/weights_quant/min:0 incompatible with expected float_ref.",0
"File <*>/train_fit.py, line 286, in <module> validation_steps=None) #devset_steps_per_epoch) File <*>/site-packages/tensorflow/python/keras/engine/training.py, line 780, in fit steps_name='steps_per_epoch') File <*>/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 374, in model_iteration callbacks._call_batch_hook(mode, 'end', batch_index, batch_logs) File <*>/site-packages/tensorflow/python/keras/callbacks.py, line 248, in _call_batch_hook batch_hook(batch, logs) File <*>/site-packages/tensorflow/python/keras/callbacks.py, line 531, in on_train_batch_end self.on_batch_end(batch, logs=logs) File <*>/site-packages/tensorflow/python/keras/callbacks_v1.py, line 362, in on_batch_end profiler.save(self.log_dir, profiler.stop()) File <*>/site-packages/tensorflow/python/eager/profiler.py, line 144, in save gfile.MakeDirs(plugin_dir) File <*>/site-packages/tensorflow/python/lib/io/file_io.py, line 438, in recursive_create_dir recursive_create_dir_v2(dirname) File <*>/site-packages/tensorflow/python/lib/io/file_io.py, line 453, in recursive_create_dir_v2 pywrap_tensorflow.RecursivelyCreateDir(compat.as_bytes(path)) tensorflow.python.framework.errors_impl.NotFoundError: Failed to create a directory: ./logs\plugins\profile\2019-07-02_13-04-26; No such file or directory",0
"File <*>python3.6/site-packages/tensorflow/python/framework/importer.py, line 427, in import_graph_def graph._c_graph, serialized, options) # pylint: disable=protected-access tensorflow.python.framework.errors_impl.InvalidArgumentError: Input 1 of node StatefulPartitionedCall was passed float from conv2d/kernel:0 incompatible with expected resource.",0
"File <*>/tensorrt.py, line 23, in <module> converter.save(saved_model_dir_trt) File <*>python3.6/site-packages/tensorflow/python/compiler/tensorrt/trt_convert.py, line 822, in save super(TrtGraphConverter, self).save(output_saved_model_dir) File <*>python3.6/site-packages/tensorflow/python/compiler/tensorrt/trt_convert.py, line 432, in save importer.import_graph_def(self._converted_graph_def, name="""") File <*>python3.6/site-packages/tensorflow/python/util/deprecation.py, line 507, in new_func return func(*args, **kwargs) File <*>python3.6/site-packages/tensorflow/python/framework/importer.py, line 431, in import_graph_def raise ValueError(str(e)) ValueError: Input 1 of node StatefulPartitionedCall was passed float from conv2d/kernel:0 incompatible with expected resource.",0
"File <*>/site-packages/tensorflow/python/platform/self_check.py, line 62, in preload_check ctypes.WinDLL(build_info.nvcuda_dll_name) File <*>/__init__.py, line 356, in __init__ self._handle = _dlopen(self._name, mode) OSError: [WinError 126] Das angegebene Modul wurde nicht gefunden",0
"File test_model.py, line 5, in <module> import tensorflow as tf File <*>/site-packages/tensorflow/__init__.py, line 28, in <module> from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import File <*>/site-packages/tensorflow/python/__init__.py, line 49, in <module> from tensorflow.python import pywrap_tensorflow File <*>/site-packages/tensorflow/python/pywrap_tensorflow.py, line 30, in <module> self_check.preload_check() File <*>/site-packages/tensorflow/python/platform/self_check.py, line 70, in preload_check % build_info.nvcuda_dll_name) ImportError: Could not find 'nvcuda.dll'. TensorFlow requires that this DLL be installed in a directory that is named in your %PATH% environment variable. Typically it is installed in 'C:\Windows\System32'. If it is not present, ensure that you have a CUDA-capable GPU with the correct driver installed.",0
"File <*>python3.6/managers.py, line 228, in serve_client request = recv() File <*>python3.6/connection.py, line 251, in recv return _ForkingPickler.loads(buf.getbuffer()) File <*>python3.6/site-packages/torch/multiprocessing/reductions.py, line 276, in rebuild_storage_fd fd = df.detach() File <*>python3.6/resource_sharer.py, line 58, in detach return reduction.recv_handle(conn) File <*>python3.6/reduction.py, line 182, in recv_handle return recvfds(s, 1)[0] File <*>python3.6/reduction.py, line 161, in recvfds len(ancdata)) RuntimeError: received 0 items of ancdata",0
"File <*>python3.6/dist-packages/tensorflow/python/client/session.py, line 1473, in __del__ self._session._session, self._handle) tensorflow.python.framework.errors_impl.CancelledError: (None, None, 'Session has been closed.')",0
"File <*>/bacteria_rcnn_train.py, line 53, in <module> import keras File <*>python3.5/dist-packages/keras/__init__.py, line 3, in <module> from . import utils File <*>python3.5/dist-packages/keras/utils/__init__.py, line 6, in <module> from . import conv_utils File <*>python3.5/dist-packages/keras/utils/conv_utils.py, line 9, in <module> from .. import backend as K File <*>python3.5/dist-packages/keras/backend/__init__.py, line 84, in <module> from .tensorflow_backend import * File <*>python3.5/dist-packages/keras/backend/tensorflow_backend.py, line 5, in <module> import tensorflow as tf File <*>python3.5/dist-packages/tensorflow/__init__.py, line 28, in <module> from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import File <*>python3.5/dist-packages/tensorflow/python/__init__.py, line 83, in <module> from tensorflow.python import keras File <*>python3.5/dist-packages/tensorflow/python/keras/__init__.py, line 26, in <module> from tensorflow.python.keras import activations File <*>python3.5/dist-packages/tensorflow/python/keras/activations/__init__.py, line 22, in <module> from tensorflow.python.keras._impl.keras.activations import elu File <*>python3.5/dist-packages/tensorflow/python/keras/_impl/keras/__init__.py, line 21, in <module> from tensorflow.python.keras._impl.keras import activations File <*>python3.5/dist-packages/tensorflow/python/keras/_impl/keras/activations.py, line 23, in <module> from tensorflow.python.keras._impl.keras import backend as K File <*>python3.5/dist-packages/tensorflow/python/keras/_impl/keras/backend.py, line 38, in <module> from tensorflow.python.layers import base as tf_base_layers File <*>python3.5/dist-packages/tensorflow/python/layers/base.py, line 25, in <module> from tensorflow.python.keras import backend File <*>python3.5/dist-packages/tensorflow/python/keras/backend/__init__.py, line 22, in <module> from tensorflow.python.keras._impl.keras.backend import abs ImportError: cannot import name 'abs'",0
"File <*>/script3.py, line 9, in <module> model = load_model(model_path, custom_objects={'MyMeanPooling': MyMeanPooling}) File <*>/site-packages/keras/engine/saving.py, line 419, in load_model model = _deserialize_model(f, custom_objects, compile) File <*>/site-packages/keras/engine/saving.py, line 225, in _deserialize_model model = model_from_config(model_config, custom_objects=custom_objects) File <*>/site-packages/keras/engine/saving.py, line 458, in model_from_config return deserialize(config, custom_objects=custom_objects) File <*>/site-packages/keras/layers/__init__.py, line 55, in deserialize printable_module_name='layer') File <*>/site-packages/keras/utils/generic_utils.py, line 145, in deserialize_keras_object list(custom_objects.items()))) File <*>/site-packages/keras/engine/network.py, line 1022, in from_config process_layer(layer_data) File <*>/site-packages/keras/engine/network.py, line 1008, in process_layer custom_objects=custom_objects) File <*>/site-packages/keras/utils/generic_utils.py, line 147, in deserialize_keras_object return cls.from_config(config['config']) File <*>/site-packages/keras/engine/base_layer.py, line 1109, in from_config return cls(**config) TypeError: __init__() missing 1 required positional argument: 'pool_size'",0
"File <*>/main.py, line 41, in <module> predics = nmodel.predict([x_test]) File <*>/site-packages/tensorflow/python/keras/engine/training.py, line 821, in predict use_multiprocessing=use_multiprocessing) File <*>/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 705, in predict x, check_steps=True, steps_name='steps', steps=steps) File <*>/site-packages/tensorflow/python/keras/engine/training.py, line 2335, in _standardize_user_data self._set_inputs(cast_inputs) File <*>/site-packages/tensorflow/python/keras/engine/training.py, line 2553, in _set_inputs outputs = self(inputs, **kwargs) File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 662, in __call__ outputs = call_fn(inputs, *args, **kwargs) File <*>/site-packages/tensorflow/python/keras/engine/sequential.py, line 262, in call outputs = layer(inputs, **kwargs) File <*>/site-packages/tensorflow/python/keras/layers/core.py, line 580, in call inputs, (tensor_shape.dimension_value(inputs.shape[0]) or AttributeError: 'list' object has no attribute 'shape'",0
