Templates,label
"File <ipython-input-286-e49b6fac918b>, line 1, in <module> output=model(input_)[SEP]File <*>/site-packages/torch/nn/modules/module.py, line 489, in __call__ result = self.forward(*input, **kwargs)[SEP]TypeError: forward() missing 1 required positional argument: 'p'",0
"File <*>python3.6/site-packages/torch/utils/data/dataloader.py, line 138, in _worker_loop samples = collate_fn([dataset[i] for i in batch_indices])[SEP]File <*>python3.6/site-packages/torch/utils/data/dataloader.py, line 138, in <listcomp> samples = collate_fn([dataset[i] for i in batch_indices])[SEP]File <*>python3.6/site-packages/torch/utils/data/dataset.py, line 103, in __getitem__ return self.dataset[self.indices[idx]][SEP]File <ipython-input-27-107e03bc3c6a>, line 12, in __getitem__ x = torch.tensor(self.x_data.iloc[index].values, dtype=torch.float)[SEP]File <*>python3.6/site-packages/pandas/core/indexing.py, line 1478, in __getitem__ return self._getitem_axis(maybe_callable, axis=axis)[SEP]File <*>python3.6/site-packages/pandas/core/indexing.py, line 2091, in _getitem_axis return self._get_list_axis(key, axis=axis)[SEP]File <*>python3.6/site-packages/pandas/core/indexing.py, line 2070, in _get_list_axis return self.obj._take(key, axis=axis)[SEP]File <*>python3.6/site-packages/pandas/core/generic.py, line 2789, in _take verify=True)[SEP]File <*>python3.6/site-packages/pandas/core/internals.py, line 4537, in take new_labels = self.axes[axis].take(indexer)[SEP]File <*>python3.6/site-packages/pandas/core/indexes/base.py, line 2195, in take return self._shallow_copy(taken)[SEP]File <*>python3.6/site-packages/pandas/core/indexes/range.py, line 267, in _shallow_copy return self._int64index._shallow_copy(values, **kwargs)[SEP]File <*>python3.6/site-packages/pandas/core/indexes/numeric.py, line 68, in _shallow_copy return self._shallow_copy_with_infer(values=values, **kwargs)[SEP]File <*>python3.6/site-packages/pandas/core/indexes/base.py, line 538, in _shallow_copy_with_infer if not len(values) and 'dtype' not in kwargs:[SEP]TypeError: object of type 'numpy.int64' has no len()",0
"File <*>/tensorboard-script.py, line 6, in <module> from tensorboard.main import run_main[SEP]File <*>/site-packages/tensorboard/main.py, line 40, in <module> from tensorboard import default[SEP]File <*>/site-packages/tensorboard/default.py, line 38, in <module> from tensorboard.plugins.beholder import beholder_plugin[SEP]File <*>/site-packages/tensorboard/plugins/beholder/__init__.py, line 15, in <module> from tensorboard.plugins.beholder.beholder import Beholder[SEP]File <*>/site-packages/tensorboard/plugins/beholder/beholder.py, line 25, in <module> from tensorboard.plugins.beholder import im_util[SEP]File <*>/site-packages/tensorboard/plugins/beholder/im_util.py, line 89, in <module> class PNGDecoder(util.PersistentOpEvaluator):[SEP]AttributeError: module 'tensorboard.util' has no attribute 'PersistentOpEvaluator'",0
"File test.py, line 4, in <module> model = load_model(""test.h5"")[SEP]File <*>python3.7/site-packages/keras/engine/saving.py, line 419, in load_model model = _deserialize_model(f, custom_objects, compile)[SEP]File <*>python3.7/site-packages/keras/engine/saving.py, line 258, in _deserialize_model .format(len(layer_names), len(filtered_layers))[SEP]ValueError: You are trying to load a weight file containing 6 layers into a model with 0 layers",0
"File <*>/SVM_Stock.py, line 71, in <module> estimator.fit(x,y)[SEP]File <*>/site-packages/keras/wrappers/scikit_learn.py, line 210, in fit return super(KerasClassifier, self).fit(x, y, **kwargs)[SEP]File <*>/site-packages/keras/wrappers/scikit_learn.py, line 139, in fit **self.filter_sk_params(self.build_fn.__call__))[SEP]TypeError: __call__() missing 1 required positional argument: 'inputs'",0
"File test.py, line 141, in <module> max_queue_size=2)[SEP]File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 2177, in fit_generator initial_epoch=initial_epoch)[SEP]File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_generator.py, line 147, in fit_generator generator_output = next(output_generator)[SEP]File <*>python3.6/site-packages/tensorflow/python/keras/utils/data_utils.py, line 831, in get six.reraise(value.__class__, value, value.__traceback__)[SEP]File <*>python3.6/site-packages/six.py, line 693, in reraise raise value[SEP]TypeError: 'My_Generator' object is not an iterator",0
"File 6_reconstruct_alphabet_image.py, line 17, in <module> import caffe[SEP]File <*>python3/dist-packages/caffe/__init__.py, line 1, in <module> from .pycaffe import Net, SGDSolver, NesterovSolver, AdaGradSolver, RMSPropSolver, AdaDeltaSolver, AdamSolver, NCCL, Timer[SEP]File <*>python3/dist-packages/caffe/pycaffe.py, line 15, in <module> import caffe.io[SEP]File <*>python3/dist-packages/caffe/io.py, line 2, in <module> import skimage.io[SEP]File <*>python3/dist-packages/skimage/__init__.py, line 158, in <module> from .util.dtype import *[SEP]File <*>python3/dist-packages/skimage/util/__init__.py, line 7, in <module> from .arraycrop import crop[SEP]File <*>python3/dist-packages/skimage/util/arraycrop.py, line 8, in <module> from numpy.lib.arraypad import _validate_lengths[SEP]ImportError: cannot import name '_validate_lengths'",0
"File [FILE], line <*>, in [FUNC] [CODE][SEP]File <*>/site-packages/tensorflow_<em>init</em>_.py, line 24, in [FUNC] [CODE][SEP]File <*>/site-packages/tensorflow/python_<em>init</em>_.py, line 59, in [FUNC] [CODE][SEP]File <*>/site-packages/tensorflow/core/framework/graph_pb2.py, line 6, in [FUNC] [CODE][SEP]File <*>/site-packages/google/protobuf/descriptor.py, line 47, in [FUNC] [CODE][SEP]ImportError: DLL load failed: The specified procedure could not be found.",0
"File <*>/WorkOut.py, line 416, in <module> main()[SEP]File <*>/WorkOut.py, line 412, in main train(args, model, device, train_loader, optimizer, epoch)[SEP]File <*>/WorkOut.py, line 324, in train loss = F.nll_loss(output, target)[SEP]File <*>python3.6/site-packages/torch/nn/functional.py, line 1788, in nll_loss .format(input.size(0), target.size(0)))[SEP]ValueError: Expected input batch_size (4) to match target batch_size (64).",0
"File <*>python3.6/site-packages/theano/compile/function_module.py, line 884, in __call__ self.fn() if output_subset is None else\[SEP]ValueError: Input dimension mis-match. (input[0].shape[1] = 50, input[1].shape[1] = 100)",0
"File <*>/pydevd.py, line 1741, in <module> main()[SEP]File <*>/pydevd.py, line 1735, in main globals = debugger.run(setup['file'], None, None, is_module)[SEP]File <*>/pydevd.py, line 1135, in run pydev_imports.execfile(file, globals, locals) # execute the script[SEP]File <*>/_pydev_execfile.py, line 18, in execfile exec(compile(contents+""\n"", file, 'exec'), glob, loc)[SEP]File <*>/MnistTrainer.py, line 100, in <module> main()[SEP]File <*>/MnistTrainer.py, line 92, in main mnist_trainer.train(train_steps=100, log_interval=1, save_interval=1)[SEP]File <*>/MnistTrainer.py, line 56, in train self.save_models(output_folder_path, i + 1)[SEP]File <*>/MnistTrainer.py, line 69, in save_models os.path.join(output_folder_path, 'discriminator_model_{0}.h5'.format(iteration_no)))[SEP]File <*>python3.6/site-packages/keras/engine/network.py, line 1090, in save save_model(self, filepath, overwrite, include_optimizer)[SEP]File <*>python3.6/site-packages/keras/engine/saving.py, line 382, in save_model _serialize_model(model, f, include_optimizer)[SEP]File <*>python3.6/site-packages/keras/engine/saving.py, line 83, in _serialize_model model_config['config'] = model.get_config()[SEP]File <*>python3.6/site-packages/keras/engine/sequential.py, line 278, in get_config 'config': layer.get_config()[SEP]File <*>python3.6/site-packages/keras/layers/convolutional.py, line 493, in get_config config = super(Conv2D, self).get_config()[SEP]File <*>python3.6/site-packages/keras/layers/convolutional.py, line 226, in get_config 'activation': activations.serialize(self.activation),[SEP]File <*>python3.6/site-packages/keras/activations.py, line 176, in serialize return activation.__name__[SEP]AttributeError: 'LeakyReLU' object has no attribute '__name__'",0
"File <*>/train.py, line 107, in <module> callbacks=[Saver(save_every), Evaluation(evaluate_every)])[SEP]File <*>/site-packages/keras/engine/training.py, line 1039, in fit validation_steps=validation_steps)[SEP]File <*>/site-packages/keras/engine/training_arrays.py, line 204, in fit_loop callbacks.on_batch_end(batch_index, batch_logs)[SEP]File <*>/site-packages/keras/callbacks.py, line 115, in on_batch_end callback.on_batch_end(batch, logs)[SEP]File <*>/train.py, line 83, in on_batch_end self.model.save(name)[SEP]File <*>/site-packages/keras/engine/network.py, line 1090, in save save_model(self, filepath, overwrite, include_optimizer)[SEP]File <*>/site-packages/keras/engine/saving.py, line 382, in save_model _serialize_model(model, f, include_optimizer)[SEP]File <*>/site-packages/keras/engine/saving.py, line 83, in _serialize_model model_config['config'] = model.get_config()[SEP]File <*>/site-packages/keras/engine/network.py, line 931, in get_config return copy.deepcopy(config)[SEP]File <*>/copy.py, line 150, in deepcopy y = copier(x, memo)[SEP]File <*>/copy.py, line 240, in _deepcopy_dict y[deepcopy(key, memo)] = deepcopy(value, memo)[SEP]File <*>/copy.py, line 215, in _deepcopy_list append(deepcopy(a, memo))[SEP]File <*>/copy.py, line 220, in _deepcopy_tuple y = [deepcopy(a, memo) for a in x][SEP]File <*>/copy.py, line 220, in <listcomp> y = [deepcopy(a, memo) for a in x][SEP]File <*>/copy.py, line 180, in deepcopy y = _reconstruct(x, memo, *rv)[SEP]File <*>/copy.py, line 280, in _reconstruct state = deepcopy(state, memo)[SEP]File <*>/copy.py, line 169, in deepcopy rv = reductor(4)[SEP]TypeError: can't pickle _thread.RLock objects",0
"File <stdin>, line 1, in <module> [CODE][SEP]RuntimeError: Could not infer dtype of generator",0
"File <*>/min_working_example.py, line 37, in <module> model.fit(data_generator)[SEP]File <*>python3.7/site-packages/tensorflow/python/keras/engine/training.py, line 873, in fit steps_name='steps_per_epoch')[SEP]File <*>python3.7/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 352, in model_iteration batch_outs = f(ins_batch)[SEP]File <*>python3.7/site-packages/tensorflow/python/keras/backend.py, line 3217, in __call__ outputs = self._graph_fn(*converted_inputs)[SEP]File <*>python3.7/site-packages/tensorflow/python/eager/function.py, line 558, in __call__ return self._call_flat(args)[SEP]File <*>python3.7/site-packages/tensorflow/python/eager/function.py, line 627, in _call_flat outputs = self._inference_function.call(ctx, args)[SEP]File <*>python3.7/site-packages/tensorflow/python/eager/function.py, line 397, in call (len(args), len(list(self.signature.input_arg))))[SEP]ValueError: Arguments and signature arguments do not match: 21 23",0
"File <*>/min_working_example.py, line 37, in <module> model.fit_generator(data_generator)[SEP]File <*>python3.7/site-packages/tensorflow/python/keras/engine/training.py, line 1515, in fit_generator steps_name='steps_per_epoch')[SEP]File <*>python3.7/site-packages/tensorflow/python/keras/engine/training_generator.py, line 140, in model_iteration shuffle=shuffle)[SEP]File <*>python3.7/site-packages/tensorflow/python/keras/engine/training_generator.py, line 477, in convert_to_generator_like raise ValueError('You must specify `batch_size`')[SEP]ValueError: You must specify `batch_size`",0
"File <*>/testo.py, line 18, in <module> optim.minimize(loss, var_list=network.weights)[SEP]AttributeError: 'Adam' object has no attribute 'minimize'",0
"File pretrain_lm.py, line 7, in <module> import fastai[SEP]File <*>python3.7/site-packages/fastai/__init__.py, line 1, in <module> from .basic_train import *[SEP]File <*>python3.7/site-packages/fastai/basic_train.py, line 2, in <module> from .torch_core import *[SEP]File <*>python3.7/site-packages/fastai/torch_core.py, line 2, in <module> from .imports.torch import *[SEP]File <*>python3.7/site-packages/fastai/imports/__init__.py, line 2, in <module> from .torch import *[SEP]File <*>python3.7/site-packages/fastai/imports/torch.py, line 1, in <module> import torch, torch.nn.functional as F[SEP]File <*>python3.7/site-packages/torch/__init__.py, line 84, in <module> from torch._C import *[SEP]ImportError: libtorch_python.so: cannot open shared object file: No such file or directory",0
"File <*>/train.py, line 184, in <module> tf.app.run()[SEP]File <*>python3.6/site-packages/tensorflow/python/platform/app.py, line 125, in run _sys.exit(main(argv))[SEP]File <*>python3.6/site-packages/tensorflow/python/util/deprecation.py, line 324, in new_func return func(*args, **kwargs)[SEP]File <*>/train.py, line 180, in main graph_hook_fn=graph_rewriter_fn)[SEP]File <*>/trainer.py, line 416, in train saver=saver)[SEP]File <*>python3.6/site-packages/tensorflow/contrib/slim/python/slim/learning.py, line 785, in train ignore_live_threads=ignore_live_threads)[SEP]File <*>python3.6/site-packages/tensorflow/python/training/supervisor.py, line 832, in stop ignore_live_threads=ignore_live_threads)[SEP]File <*>python3.6/site-packages/tensorflow/python/training/coordinator.py, line 389, in join six.reraise(*self._exc_info_to_raise)[SEP]File <*>python3.6/site-packages/six.py, line 693, in reraise raise value[SEP]File <*>python3.6/site-packages/tensorflow/python/training/queue_runner_impl.py, line 257, in _run enqueue_callable()[SEP]File <*>python3.6/site-packages/tensorflow/python/client/session.py, line 1257, in _single_operation_run self._call_tf_sessionrun(None, {}, [], target_list, None)[SEP]File <*>python3.6/site-packages/tensorflow/python/client/session.py, line 1407, in _call_tf_sessionrun run_metadata)[SEP]tensorflow.python.framework.errors_impl.ResourceExhaustedError: OOM when allocating tensor with shape[15,1,1755,2777,3] and type float on /job:localhost/replica:0/task:0/device:CPU:0 by allocator cpu [[{{node batch}}]]",0
"File <*>/vis.py, line 28, in <module> from deeplab import common[SEP]ModuleNotFoundError: No module named 'deeplab'",0
"File <stdin>, line 1, in <module> [CODE][SEP]AttributeError: module 'tensorflow' has no attribute 'estimator'",0
"File <*>python3.7/site-packages/conda/exceptions.py, line 819, in __call__ return func(*args, **kwargs)[SEP]File <*>python3.7/site-packages/conda/cli/main.py, line 78, in _main exit_code = do_call(args, p)[SEP]File <*>python3.7/site-packages/conda/cli/conda_argparse.py, line 77, in do_call exit_code = getattr(module, func_name)(args, parser)[SEP]File <*>python3.7/site-packages/conda/cli/main_update.py, line 14, in execute install(args, parser, 'update')[SEP]File <*>python3.7/site-packages/conda/cli/install.py, line 253, in install handle_txn(unlink_link_transaction, prefix, args, newenv)[SEP]File <*>python3.7/site-packages/conda/cli/install.py, line 282, in handle_txn unlink_link_transaction.execute()[SEP]File <*>python3.7/site-packages/conda/core/link.py, line 223, in execute self.verify()[SEP]File <*>python3.7/site-packages/conda/common/io.py, line 46, in decorated return f(*args, **kwds)[SEP]File <*>python3.7/site-packages/conda/core/link.py, line 200, in verify self.prepare()[SEP]File <*>python3.7/site-packages/conda/core/link.py, line 192, in prepare stp.remove_specs, stp.update_specs)[SEP]File <*>python3.7/site-packages/conda/core/link.py, line 282, in _prepare mkdir_p(transaction_context['temp_dir'])[SEP]File <*>python3.7/site-packages/conda/gateways/disk/__init__.py, line 60, in mkdir_p makedirs(path)[SEP]File <*>python3.7/os.py, line 221, in makedirs mkdir(name, mode)[SEP]PermissionError: [Errno 13] Permission denied: '/usr/share/anaconda3/.condatmp'",0
"File <stdin>, line 1, in <module> [CODE][SEP]ImportError: cannot import name 'estimator' from 'tensorflow' (/home/cjs/.conda/envs/my-env/lib/python3.7/site-packages/tensorflow/__init__.py)",0
"File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import *[SEP]File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 28, in <module> _pywrap_tensorflow_internal = swig_import_helper()[SEP]File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description)[SEP]File <*>python3.7/imp.py, line 242, in load_module return load_dynamic(name, filename, file)[SEP]File <*>python3.7/imp.py, line 342, in load_dynamic return _load(spec)[SEP]ImportError: /usr/lib/libcublas.so.10.0: version `libcublas.so.10.0' not found (required by /home/techievin/.local/lib/python3.7/site-packages/tensorflow/python/_pywrap_tensorflow_internal.so)",0
"File <*>/extra_classes.py, line 31, in <module> model_out = MyLayer(2)(model_in)[SEP]File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 746, in __call__ self.build(input_shapes)[SEP]File <*>/extra_classes.py, line 20, in build trainable=True)[SEP]File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 609, in add_weight aggregation=aggregation)[SEP]File <*>/site-packages/tensorflow/python/training/checkpointable/base.py, line 639, in _add_variable_with_custom_getter **kwargs_for_getter)[SEP]File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 1977, in make_variable aggregation=aggregation)[SEP]File <*>/site-packages/tensorflow/python/ops/variables.py, line 183, in __call__ return cls._variable_v1_call(*args, **kwargs)[SEP]File <*>/site-packages/tensorflow/python/ops/variables.py, line 146, in _variable_v1_call aggregation=aggregation)[SEP]File <*>/site-packages/tensorflow/python/ops/variables.py, line 125, in <lambda> previous_getter = lambda **kwargs: default_variable_creator(None, **kwargs)[SEP]File <*>/site-packages/tensorflow/python/ops/variable_scope.py, line 2437, in default_variable_creator import_scope=import_scope)[SEP]File <*>/site-packages/tensorflow/python/ops/variables.py, line 187, in __call__ return super(VariableMetaclass, cls).__call__(*args, **kwargs)[SEP]File <*>/site-packages/tensorflow/python/ops/resource_variable_ops.py, line 297, in __init__ constraint=constraint)[SEP]File <*>/site-packages/tensorflow/python/ops/resource_variable_ops.py, line 409, in _init_from_args initial_value() if init_from_fn else initial_value,[SEP]File <*>/site-packages/tensorflow/python/keras/engine/base_layer.py, line 1959, in <lambda> shape, dtype=dtype, partition_info=partition_info)[SEP]File <*>/site-packages/tensorflow/python/ops/init_ops.py, line 255, in __call__ shape, self.minval, self.maxval, dtype, seed=self.seed)[SEP]File <*>/site-packages/tensorflow/python/ops/random_ops.py, line 235, in random_uniform shape = _ShapeTensor(shape)[SEP]File <*>/site-packages/tensorflow/python/ops/random_ops.py, line 44, in _ShapeTensor return ops.convert_to_tensor(shape, dtype=dtype, name=""shape"")[SEP]File <*>/site-packages/tensorflow/python/framework/ops.py, line 1050, in convert_to_tensor as_ref=False)[SEP]File <*>/site-packages/tensorflow/python/framework/ops.py, line 1146, in internal_convert_to_tensor ret = conversion_func(value, dtype=dtype, name=name, as_ref=as_ref)[SEP]File <*>/site-packages/tensorflow/python/framework/constant_op.py, line 229, in _constant_tensor_conversion_function return constant(v, dtype=dtype, name=name)[SEP]File <*>/site-packages/tensorflow/python/framework/constant_op.py, line 208, in constant value, dtype=dtype, shape=shape, verify_shape=verify_shape))[SEP]File <*>/site-packages/tensorflow/python/framework/tensor_util.py, line 531, in make_tensor_proto ""supported type."" % (type(values), values))[SEP]TypeError: Failed to convert object of type <class 'tuple'> to Tensor. Contents: (Dimension(4), 2). Consider casting elements to a supported type.",0
"File <stdin>, line 1, in <module> [CODE][SEP]File <*>python3.5/site-packages/tensorflow/__init__.py, line 22, in <module> from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import[SEP]File <*>python3.5/site-packages/tensorflow/python/__init__.py, line 52, in <module> from tensorflow.core.framework.graph_pb2 import *[SEP]File <*>python3.5/site-packages/tensorflow/core/framework/graph_pb2.py, line 6, in <module> from google.protobuf import descriptor as _descriptor[SEP]File <*>python3.5/site-packages/google/protobuf/descriptor.py, line 47, in <module> from google.protobuf.pyext import _message[SEP]ImportError: /home/work/.conda/envs/tensorflow/lib/python3.5/site-packages/google/protobuf/pyext/_message.cpython-35m-x86_64-linux-gnu.so: undefined symbol: _ZNK6google8protobuf10TextFormat17FieldValuePrinter9PrintBoolEb",0
"File classifier_model.py, line 115, in <module> model.fit_generator(generator.flow(train_images, train_labels, batch_size=BATCH_SIZE), epochs=num_epochs)[SEP]File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 1426, in fit_generator initial_epoch=initial_epoch)[SEP]File <*>python3.6/site-packages/tensorflow/python/keras/engine/training_generator.py, line 191, in model_iteration batch_outs = batch_function(*batch_data)[SEP]File <*>python3.6/site-packages/tensorflow/python/keras/engine/training.py, line 1191, in train_on_batch outputs = self._fit_function(ins) # pylint: disable=not-callable[SEP]File <*>python3.6/site-packages/tensorflow/python/keras/backend.py, line 3076, in __call__ run_metadata=self.run_metadata)[SEP]File <*>python3.6/site-packages/tensorflow/python/client/session.py, line 1439, in __call__ run_metadata_ptr)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/errors_impl.py, line 528, in __exit__ c_api.TF_GetCode(self.status.status))[SEP]tensorflow.python.framework.errors_impl.InvalidArgumentError: logits and labels must have the same first dimension, got logits shape [1,7] and labels shape [7] [[{{node loss/dense_1_loss/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits}}]]",0
"File train.py, line 293, in <module> main()[SEP]File train.py, line 271, in main feed_dict={context: sample_batch()})[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 929, in run run_metadata_ptr)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1152, in _run feed_dict_tensor, options, run_metadata)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1328, in _do_run run_metadata)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1348, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors_impl.ResourceExhaustedError: OOM when allocating tensor with shape[51200,2304] and type float on /job:localhost/replica:0/task:0/device:GPU:0 by allocator GPU_0_bfc [[node model/h0/attn/c_attn/MatMul (defined at D:\Python and AI\Generative Chatbot\gpt-2\src\model.py:55) ]]",0
"File <*>python3.5/dist-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import *[SEP]File <*>python3.5/dist-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 28, in <module> _pywrap_tensorflow_internal = swig_import_helper()[SEP]File <*>python3.5/dist-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description)[SEP]File <*>python3.5/imp.py, line 242, in load_module return load_dynamic(name, filename, file)[SEP]File <*>python3.5/imp.py, line 342, in load_dynamic return _load(spec)[SEP]ImportError: /usr/lib/aarch64-linux-gnu/libstdc++.so.6: version `GLIBCXX_3.4.22' not found (required by /usr/local/lib/python3.5/dist-packages/tensorflow/python/_pywrap_tensorflow_internal.so)",0
"File <*>/mnist.py, line 69, in <module> train(epoch)[SEP]File <*>/mnist.py, line 60, in train loss = criterion(out, target)[SEP]File <*>python3.6/site-packages/torch/nn/modules/module.py, line 493, in __call__ result = self.forward(*input, **kwargs)[SEP]File <*>python3.6/site-packages/torch/nn/modules/loss.py, line 942, in forward ignore_index=self.ignore_index, reduction=self.reduction)[SEP]File <*>python3.6/site-packages/torch/nn/functional.py, line 2056, in cross_entropy return nll_loss(log_softmax(input, 1), target, weight, None, ignore_index, None, reduction)[SEP]File <*>python3.6/site-packages/torch/nn/functional.py, line 1869, in nll_loss .format(input.size(0), target.size(0)))[SEP]ValueError: Expected input batch_size (12) to match target batch_size (64).",0
"File <*>/pydevd.py, line 1758, in <module> main()[SEP]File <*>/pydevd.py, line 1752, in main globals = debugger.run(setup['file'], None, None, is_module)[SEP]File <*>/pydevd.py, line 1147, in run pydev_imports.execfile(file, globals, locals) # execute the script[SEP]File <*>/_pydev_execfile.py, line 18, in execfile exec(compile(contents+""\n"", file, 'exec'), glob, loc)[SEP]File <*>/deep_test_conv1d.py, line 231, in <module> main()[SEP]File <*>/deep_test_conv1d.py, line 149, in main for i, (images, labels) in enumerate(train_loader):[SEP]File <*>/site-packages/torch/utils/data/dataloader.py, line 615, in __next__ batch = self.collate_fn([self.dataset[i] for i in indices])[SEP]File <*>/site-packages/torch/utils/data/dataloader.py, line 615, in <listcomp> batch = self.collate_fn([self.dataset[i] for i in indices])[SEP]File <*>/deep_test_conv1d.py, line 102, in __getitem__ return self.transform(self.features[index]), self.transform(self.classes[index])[SEP]File <*>/site-packages/torchvision/transforms/transforms.py, line 60, in __call__ img = t(img)[SEP]File <*>/site-packages/torchvision/transforms/transforms.py, line 91, in __call__ return F.to_tensor(pic)[SEP]File <*>/site-packages/torchvision/transforms/functional.py, line 50, in to_tensor raise TypeError('pic should be PIL Image or ndarray. Got {}'.format(type(pic)))[SEP]TypeError: pic should be PIL Image or ndarray. Got <class 'numpy.ndarray'>",0
"File <*>/model.py, line 24, in <module> image = mnist_example[""image""][SEP]TypeError: 'DatasetV1Adapter' object is not subscriptable",0
"File train.py, line 194, in <module> _main()[SEP]File train.py, line 69, in _main callbacks=[logging, checkpoint])[SEP]File <*>/site-packages/keras/legacy/interfaces.py, line 91, in wrapper return func(*args, **kwargs)[SEP]File <*>/site-packages/keras/engine/training.py, line 1418, in fit_generator initial_epoch=initial_epoch)[SEP]File <*>/site-packages/keras/engine/training_generator.py, line 251, in fit_generator callbacks.on_epoch_end(epoch, epoch_logs)[SEP]File <*>/site-packages/keras/callbacks.py, line 79, in on_epoch_end callback.on_epoch_end(epoch, logs)[SEP]File <*>/site-packages/keras/callbacks.py, line 429, in on_epoch_end filepath = self.filepath.format(epoch=epoch + 1, **logs)[SEP]KeyError: 'val_loss'",0
"File <*>/train_fit.py, line 286, in <module> validation_steps=None) #devset_steps_per_epoch)[SEP]File <*>/site-packages/tensorflow/python/keras/engine/training.py, line 780, in fit steps_name='steps_per_epoch')[SEP]File <*>/site-packages/tensorflow/python/keras/engine/training_arrays.py, line 374, in model_iteration callbacks._call_batch_hook(mode, 'end', batch_index, batch_logs)[SEP]File <*>/site-packages/tensorflow/python/keras/callbacks.py, line 248, in _call_batch_hook batch_hook(batch, logs)[SEP]File <*>/site-packages/tensorflow/python/keras/callbacks.py, line 531, in on_train_batch_end self.on_batch_end(batch, logs=logs)[SEP]File <*>/site-packages/tensorflow/python/keras/callbacks_v1.py, line 362, in on_batch_end profiler.save(self.log_dir, profiler.stop())[SEP]File <*>/site-packages/tensorflow/python/eager/profiler.py, line 144, in save gfile.MakeDirs(plugin_dir)[SEP]File <*>/site-packages/tensorflow/python/lib/io/file_io.py, line 438, in recursive_create_dir recursive_create_dir_v2(dirname)[SEP]File <*>/site-packages/tensorflow/python/lib/io/file_io.py, line 453, in recursive_create_dir_v2 pywrap_tensorflow.RecursivelyCreateDir(compat.as_bytes(path))[SEP]tensorflow.python.framework.errors_impl.NotFoundError: Failed to create a directory: ./logs\plugins\profile\2019-07-02_13-04-26; No such file or directory",0
"File <*>python3.6/site-packages/tensorflow/python/framework/importer.py, line 427, in import_graph_def graph._c_graph, serialized, options) # pylint: disable=protected-access[SEP]tensorflow.python.framework.errors_impl.InvalidArgumentError: Input 1 of node StatefulPartitionedCall was passed float from conv2d/kernel:0 incompatible with expected resource.",0
"File <*>/tensorrt.py, line 23, in <module> converter.save(saved_model_dir_trt)[SEP]File <*>python3.6/site-packages/tensorflow/python/compiler/tensorrt/trt_convert.py, line 822, in save super(TrtGraphConverter, self).save(output_saved_model_dir)[SEP]File <*>python3.6/site-packages/tensorflow/python/compiler/tensorrt/trt_convert.py, line 432, in save importer.import_graph_def(self._converted_graph_def, name="""")[SEP]File <*>python3.6/site-packages/tensorflow/python/util/deprecation.py, line 507, in new_func return func(*args, **kwargs)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/importer.py, line 431, in import_graph_def raise ValueError(str(e))[SEP]ValueError: Input 1 of node StatefulPartitionedCall was passed float from conv2d/kernel:0 incompatible with expected resource.",0
